Date,DATE1,sum_Size,sum_Summit,Success_rate,Merged_Precipitation,Merged_Snowfall,Snow_depth,Temp_observed,Fog
2015-09-06 00:00:00,2015-09-06 00:00:00,35,0,0,0.25,0,0,36,
2012-11-01 00:00:00,2012-11-01 00:00:00,2,0,0,0.7,0,0,36,
2010-06-09 00:00:00,2010-06-09 00:00:00,25,0,0,0.42,0,128,36,
2009-02-22 00:00:00,2009-02-22 00:00:00,4,0,0,0.06,0.8,104,36,
2013-03-28 00:00:00,2013-03-28 00:00:00,2,0,0,0.1,0,174,36,
2006-11-01 00:00:00,2006-11-01 00:00:00,2,0,0,0.85,0,4,36,
2009-03-13 00:00:00,2009-03-13 00:00:00,2,0,0,0,0,133,36,
2010-06-05 00:00:00,2010-06-05 00:00:00,73,0,0,0.02,0,136,36,
2014-03-15 00:00:00,2014-03-15 00:00:00,2,0,0,0.16,1,151,36,
2010-05-18 00:00:00,2010-05-18 00:00:00,12,0,0,0.48,0,144,37,
2015-02-15 00:00:00,2015-02-15 00:00:00,4,0,0,0,0,55,37,
2008-02-23 00:00:00,2008-02-23 00:00:00,5,0,0,0,0,185,37,
2010-04-26 00:00:00,2010-04-26 00:00:00,15,0,0,0.04,0,144,37,
2011-02-11 00:00:00,2011-02-11 00:00:00,1,0,0,0,0,123,37,
2007-10-10 00:00:00,2007-10-10 00:00:00,3,0,0,0.2,0,,37,
2010-10-17 00:00:00,2010-10-17 00:00:00,8,0,0,0,0,0,37,
2008-05-02 00:00:00,2008-05-02 00:00:00,2,0,0,0,0,216,37,
2006-10-21 00:00:00,2006-10-21 00:00:00,1,0,0,0,0,0,37,1
2008-04-03 00:00:00,2008-04-03 00:00:00,2,0,0,0,0,232,37,
2006-03-23 00:00:00,2006-03-23 00:00:00,3,0,0,0.01,0,202,37,
2015-11-27 00:00:00,2015-11-27 00:00:00,2,0,0,0,0,26,37,
2009-10-05 00:00:00,2009-10-05 00:00:00,13,0,0,0,0,0,38,
2015-09-02 00:00:00,2015-09-02 00:00:00,32,0,0,0.41,0,0,38,
2014-01-19 00:00:00,2014-01-19 00:00:00,2,0,0,0,0,94,38,
2015-05-14 00:00:00,2015-05-14 00:00:00,27,0,0,1.12,0.1,45,38,
2015-03-09 00:00:00,2015-03-09 00:00:00,14,0,0,0,0,62,38,
2012-04-13 00:00:00,2012-04-13 00:00:00,3,0,0,0.06,0,210,38,
2011-02-02 00:00:00,2011-02-02 00:00:00,2,0,0,0,0,119,38,
2009-05-10 00:00:00,2009-05-10 00:00:00,5,0,0,0,0,171,38,
2008-09-21 00:00:00,2008-09-21 00:00:00,25,0,0,0.51,0,0,38,
2013-12-27 00:00:00,2013-12-27 00:00:00,2,0,0,0,0,54,38,
2015-03-14 00:00:00,2015-03-14 00:00:00,3,0,0,1.7,0,57,38,
2009-05-01 00:00:00,2009-05-01 00:00:00,6,0,0,0,0,159,38,
2015-09-04 00:00:00,2015-09-04 00:00:00,43,0,0,0.11,0,0,38,
2012-10-06 00:00:00,2012-10-06 00:00:00,4,0,0,0,,,38,
2015-09-17 00:00:00,2015-09-17 00:00:00,12,0,0,0.41,0,0,38,
2015-09-18 00:00:00,2015-09-18 00:00:00,39,0,0,0.34,0,0,38,
2015-01-23 00:00:00,2015-01-23 00:00:00,2,0,0,0.49,0,65,38,
2010-06-07 00:00:00,2010-06-07 00:00:00,36,0,0,0.85,0,130,39,
2010-10-08 00:00:00,2010-10-08 00:00:00,3,0,0,0.03,0,0,39,
2010-05-26 00:00:00,2010-05-26 00:00:00,28,0,0,0.34,0,144,39,
2011-09-25 00:00:00,2011-09-25 00:00:00,36,0,0,0.27,0,0,39,
2008-11-29 00:00:00,2008-11-29 00:00:00,2,0,0,0.75,0,3,39,
2009-04-19 00:00:00,2009-04-19 00:00:00,2,0,0,0,0,165,39,
2008-11-08 00:00:00,2008-11-08 00:00:00,2,0,0,0.32,0,0,39,
2010-05-25 00:00:00,2010-05-25 00:00:00,7,0,0,0.07,0,147,39,
2010-11-06 00:00:00,2010-11-06 00:00:00,4,0,0,0.55,0,16,39,
2006-04-24 00:00:00,2006-04-24 00:00:00,2,0,0,0,0,185,39,
2011-10-21 00:00:00,2011-10-21 00:00:00,2,0,0,0.06,0,0,39,
2010-05-31 00:00:00,2010-05-31 00:00:00,48,0,0,0.2,0,144,39,
2015-08-30 00:00:00,2015-08-30 00:00:00,36,0,0,1.94,,,39,
2010-03-20 00:00:00,2010-03-20 00:00:00,1,0,0,0,0,117,39,
2009-02-20 00:00:00,2009-02-20 00:00:00,2,0,0,0,0,107,39,
2009-09-06 00:00:00,2009-09-06 00:00:00,51,0,0,1.09,0,0,39,
2014-06-06 00:00:00,2014-06-06 00:00:00,80,0,0,0,,125,39,
2015-03-19 00:00:00,2015-03-19 00:00:00,2,0,0,0,0,60,40,
2014-04-13 00:00:00,2014-04-13 00:00:00,18,0,0,0,0,172,40,
2011-09-27 00:00:00,2011-09-27 00:00:00,3,0,0,1.78,0,0,40,
2013-09-21 00:00:00,2013-09-21 00:00:00,31,0,0,0.05,0,0,40,
2010-05-19 00:00:00,2010-05-19 00:00:00,14,0,0,0.33,0,143,40,
2008-08-26 00:00:00,2008-08-26 00:00:00,47,0,0,0.13,0,0,40,
2012-05-20 00:00:00,2012-05-20 00:00:00,45,0,0,0,0,162,40,
2008-09-20 00:00:00,2008-09-20 00:00:00,35,0,0,0.51,0,0,40,
2011-05-25 00:00:00,2011-05-25 00:00:00,7,0,0,0.02,0,211,40,
2007-09-19 00:00:00,2007-09-19 00:00:00,12,0,0,0.03,0,0,40,
2013-06-24 00:00:00,2013-06-24 00:00:00,33,0,0,0.61,,67,41,
2010-03-15 00:00:00,2010-03-15 00:00:00,31,0,0,0.02,0,141,41,
2014-06-04 00:00:00,2014-06-04 00:00:00,21,0,0,0,,132,41,
2015-10-02 00:00:00,2015-10-02 00:00:00,4,0,0,0,0,0,41,
2011-01-26 00:00:00,2011-01-26 00:00:00,4,0,0,0,0,114,41,
2010-09-24 00:00:00,2010-09-24 00:00:00,6,0,0,0.14,0,0,41,
2014-03-12 00:00:00,2014-03-12 00:00:00,2,0,0,0,0,151,41,
2012-01-13 00:00:00,2012-01-13 00:00:00,2,0,0,0,0,76,41,
2009-10-09 00:00:00,2009-10-09 00:00:00,7,0,0,0,0,0,41,
2012-06-04 00:00:00,2012-06-04 00:00:00,56,0,0,0.4,0,146,41,
2008-04-28 00:00:00,2008-04-28 00:00:00,4,0,0,0.26,0,218,41,
2006-09-17 00:00:00,2006-09-17 00:00:00,41,0,0,0,0,0,41,
2013-03-14 00:00:00,2013-03-14 00:00:00,2,0,0,1.19,0,163,41,
2013-02-15 00:00:00,2013-02-15 00:00:00,2,0,0,0,0,144,41,
2013-02-02 00:00:00,2013-02-02 00:00:00,5,0,0,0,0,149,42,
2009-02-02 00:00:00,2009-02-02 00:00:00,4,0,0,0.01,0,105,42,
2010-03-19 00:00:00,2010-03-19 00:00:00,2,0,0,0,0,129,42,
2006-02-07 00:00:00,2006-02-07 00:00:00,3,0,0,0,0,168,42,
2011-10-22 00:00:00,2011-10-22 00:00:00,2,0,0,1.74,,,42,
2012-10-05 00:00:00,2012-10-05 00:00:00,4,0,0,0,0,0,42,
2006-05-22 00:00:00,2006-05-22 00:00:00,26,0,0,0.71,0,126,42,1
2011-10-28 00:00:00,2011-10-28 00:00:00,2,0,0,0,0,0,42,
2011-10-01 00:00:00,2011-10-01 00:00:00,1,0,0,0.16,,,42,
2010-04-17 00:00:00,2010-04-17 00:00:00,6,0,0,0,0,156,42,
2015-01-24 00:00:00,2015-01-24 00:00:00,8,0,0,1.25,,61,42,
2009-04-16 00:00:00,2009-04-16 00:00:00,3,0,0,0,0,181,42,
2010-03-18 00:00:00,2010-03-18 00:00:00,6,0,0,0,0,131,42,
2012-10-18 00:00:00,2012-10-18 00:00:00,3,0,0,1.1,0,0,42,
2010-09-20 00:00:00,2010-09-20 00:00:00,2,0,0,0.47,0,0,42,
2012-05-21 00:00:00,2012-05-21 00:00:00,33,0,0,0.76,0,160,42,
2012-04-09 00:00:00,2012-04-09 00:00:00,16,0,0,0,0,216,42,
2014-04-11 00:00:00,2014-04-11 00:00:00,15,0,0,0,0,176,42,
2015-09-19 00:00:00,2015-09-19 00:00:00,37,0,0,0,0,0,42,
2008-03-10 00:00:00,2008-03-10 00:00:00,2,0,0,0.04,0,187,42,
2011-10-08 00:00:00,2011-10-08 00:00:00,8,0,0,0.06,0,0,42,
2011-12-09 00:00:00,2011-12-09 00:00:00,1,0,0,0,0,50,42,
2015-09-16 00:00:00,2015-09-16 00:00:00,12,0,0,0,0,0,43,
2014-09-29 00:00:00,2014-09-29 00:00:00,2,0,0,0,0,0,43,
2015-01-31 00:00:00,2015-01-31 00:00:00,3,0,0,0,0,57,43,
2006-05-05 00:00:00,2006-05-05 00:00:00,6,0,0,0,0,168,43,
2015-09-01 00:00:00,2015-09-01 00:00:00,46,0,0,0,0,0,43,
2015-03-06 00:00:00,2015-03-06 00:00:00,5,0,0,0,0,66,44,
2015-10-13 00:00:00,2015-10-13 00:00:00,8,0,0,0.01,0,0,44,
2014-09-24 00:00:00,2014-09-24 00:00:00,12,0,0,1.25,0,0,44,
2006-05-24 00:00:00,2006-05-24 00:00:00,45,0,0,0.87,0,122,44,
2010-10-22 00:00:00,2010-10-22 00:00:00,1,0,0,0.01,0,0,44,
2014-01-20 00:00:00,2014-01-20 00:00:00,2,0,0,0,0,92,44,
2015-08-31 00:00:00,2015-08-31 00:00:00,36,0,0,0.19,,,44,
2015-09-13 00:00:00,2015-09-13 00:00:00,37,0,0,0,0,0,44,
2007-11-23 00:00:00,2007-11-23 00:00:00,2,0,0,0,0,10,44,
2015-05-02 00:00:00,2015-05-02 00:00:00,29,0,0,0,0,60,44,
2014-01-06 00:00:00,2014-01-06 00:00:00,16,0,0,0,0,56,44,
2013-09-06 00:00:00,2013-09-06 00:00:00,38,0,0,1.88,,,44,
2006-09-18 00:00:00,2006-09-18 00:00:00,8,0,0,0.75,0,0,44,1
2010-03-05 00:00:00,2010-03-05 00:00:00,8,0,0,0.14,1,116,44,
2009-09-07 00:00:00,2009-09-07 00:00:00,40,0,0,1.57,0,0,44,
2010-10-09 00:00:00,2010-10-09 00:00:00,3,0,0,2.6,0,0,45,
2015-04-17 00:00:00,2015-04-17 00:00:00,8,0,0,0,0,78,45,
2015-11-21 00:00:00,2015-11-21 00:00:00,3,0,0,0,0,24,45,
2007-07-19 00:00:00,2007-07-19 00:00:00,82,0,0,0.59,0,0,45,
2010-09-19 00:00:00,2010-09-19 00:00:00,14,0,0,0.45,0,0,45,
2008-04-12 00:00:00,2008-04-12 00:00:00,10,0,0,0,0,229,45,
2013-01-20 00:00:00,2013-01-20 00:00:00,2,0,0,0,0,119,45,
2012-06-01 00:00:00,2012-06-01 00:00:00,47,0,0,0.7,0,0,45,
2009-01-21 00:00:00,2009-01-21 00:00:00,3,0,0,0,0,99,46,
2015-03-07 00:00:00,2015-03-07 00:00:00,12,0,0,0,0,64,46,
2015-07-24 00:00:00,2015-07-24 00:00:00,55,0,0,0,0,0,46,
2006-04-23 00:00:00,2006-04-23 00:00:00,2,0,0,0,0,189,46,
2006-04-20 00:00:00,2006-04-20 00:00:00,6,0,0,0,0,196,46,
2012-06-22 00:00:00,2012-06-22 00:00:00,53,0,0,0,0,120,46,
2008-10-17 00:00:00,2008-10-17 00:00:00,3,0,0,0.05,0,0,46,
2008-08-19 00:00:00,2008-08-19 00:00:00,50,0,0,0.37,0,0,46,1
2009-09-05 00:00:00,2009-09-05 00:00:00,31,0,0,0.55,0,0,47,
2011-10-18 00:00:00,2011-10-18 00:00:00,4,0,0,0,0,0,47,
2015-09-08 00:00:00,2015-09-08 00:00:00,2,0,0,0,0,0,47,
2013-04-25 00:00:00,2013-04-25 00:00:00,7,0,0,0.35,0,186,47,
2015-05-04 00:00:00,2015-05-04 00:00:00,26,0,0,0,0,54,47,
2015-05-08 00:00:00,2015-05-08 00:00:00,17,0,0,0.01,0,55,47,
2011-10-17 00:00:00,2011-10-17 00:00:00,4,0,0,0,0,0,47,
2014-07-22 00:00:00,2014-07-22 00:00:00,70,0,0,0,0,0,47,
2014-04-14 00:00:00,2014-04-14 00:00:00,19,0,0,0,0,170,48,
2015-08-29 00:00:00,2015-08-29 00:00:00,23,0,0,0.35,,,48,
2010-04-19 00:00:00,2010-04-19 00:00:00,4,0,0,0.09,0,150,48,
2013-08-27 00:00:00,2013-08-27 00:00:00,35,0,0,0.23,0,0,48,
2013-05-05 00:00:00,2013-05-05 00:00:00,1,0,0,0,0,169,48,
2014-01-16 00:00:00,2014-01-16 00:00:00,2,0,0,0,0,99,48,
2015-08-28 00:00:00,2015-08-28 00:00:00,25,0,0,0.1,,,49,
2013-08-28 00:00:00,2013-08-28 00:00:00,38,0,0,0.37,0,0,49,
2013-04-26 00:00:00,2013-04-26 00:00:00,3,0,0,0,0,184,49,
2015-05-10 00:00:00,2015-05-10 00:00:00,4,0,0,,,,49,
2015-04-18 00:00:00,2015-04-18 00:00:00,16,0,0,0,0,75,49,
2013-05-03 00:00:00,2013-05-03 00:00:00,24,0,0,0,0,174,49,
2006-06-01 00:00:00,2006-06-01 00:00:00,5,0,0,0.14,0,120,50,
2007-05-07 00:00:00,2007-05-07 00:00:00,6,0,0,0.57,0,130,50,
2015-01-25 00:00:00,2015-01-25 00:00:00,2,0,0,0,0,58,50,
2015-02-13 00:00:00,2015-02-13 00:00:00,2,0,0,0,0,55,50,
2008-05-05 00:00:00,2008-05-05 00:00:00,18,0,0,0,0,212,50,
2006-05-21 00:00:00,2006-05-21 00:00:00,8,0,0,0,0,127,50,
2008-04-27 00:00:00,2008-04-27 00:00:00,12,0,0,0,0,223,50,
2009-09-28 00:00:00,2009-09-28 00:00:00,16,0,0,0,0,0,50,
2006-05-10 00:00:00,2006-05-10 00:00:00,2,0,0,0,0,159,51,
2014-10-06 00:00:00,2014-10-06 00:00:00,1,0,0,0,0,0,51,
2013-09-07 00:00:00,2013-09-07 00:00:00,49,0,0,0.7,0,0,51,
2010-06-08 00:00:00,2010-06-08 00:00:00,31,0,0,0,0,130,51,
2013-09-02 00:00:00,2013-09-02 00:00:00,41,0,0,0,0,0,51,
2013-10-26 00:00:00,2013-10-26 00:00:00,2,0,0,0,0,,52,
2013-09-03 00:00:00,2013-09-03 00:00:00,46,0,0,0,0,0,52,
2015-03-27 00:00:00,2015-03-27 00:00:00,5,0,0,0,0,72,52,
2015-09-23 00:00:00,2015-09-23 00:00:00,12,0,0,0,0,0,52,
2013-09-05 00:00:00,2013-09-05 00:00:00,36,0,0,0.17,,,53,
2006-05-31 00:00:00,2006-05-31 00:00:00,3,0,0,0,0,122,53,
2012-04-22 00:00:00,2012-04-22 00:00:00,24,0,0,0,0,198,53,
2006-04-28 00:00:00,2006-04-28 00:00:00,14,0,0,0,0,178,54,
2014-09-23 00:00:00,2014-09-23 00:00:00,11,0,0,0,0,0,54,
2015-10-09 00:00:00,2015-10-09 00:00:00,2,0,0,0,0,0,55,
2015-08-27 00:00:00,2015-08-27 00:00:00,34,0,0,0,,,55,
2012-10-08 00:00:00,2012-10-08 00:00:00,3,0,0,0,0,0,55,
2009-01-16 00:00:00,2009-01-16 00:00:00,4,0,0,0,0,,55,
2007-05-18 00:00:00,2007-05-18 00:00:00,8,0,0,0,0,120,56,
2013-09-01 00:00:00,2013-09-01 00:00:00,44,0,0,0,0,0,61,
2009-09-02 00:00:00,2009-09-02 00:00:00,38,0,0,0,0,0,61,
2013-05-09 00:00:00,2013-05-09 00:00:00,10,0,0,0,0,158,62,
2015-09-30 00:00:00,2015-09-30 00:00:00,2,0,0,0,0,0,62,
2011-09-24 00:00:00,2011-09-24 00:00:00,21,0,0,0,0,0,62,
2012-09-08 00:00:00,2012-09-08 00:00:00,63,0,0,0,,,62,
2010-10-02 00:00:00,2010-10-02 00:00:00,7,0,0,0,0,0,66,
2010-09-30 00:00:00,2010-09-30 00:00:00,2,0,0,0,0,0,67,
2009-09-22 00:00:00,2009-09-22 00:00:00,2,0,0,0,0,0,68,
2009-09-23 00:00:00,2009-09-23 00:00:00,12,0,0,0,0,0,76,
2014-10-04 00:00:00,,3,1,0.33333333333333331,,,,,
2008-04-25 00:00:00,2008-04-25 00:00:00,6,1,0.16666666666666671,0.02,0.3,230,22,
2009-04-25 00:00:00,2009-04-25 00:00:00,8,1,0.125,0,0,163,23,
2006-02-10 00:00:00,2006-02-10 00:00:00,1,1,1,0,0,162,25,
2010-02-20 00:00:00,2010-02-20 00:00:00,16,1,0.0625,0,0,110,25,
2010-02-21 00:00:00,2010-02-21 00:00:00,1,1,1,0,0,109,26,
2013-03-08 00:00:00,2013-03-08 00:00:00,8,1,0.125,0.02,0.3,177,29,
2009-04-29 00:00:00,2009-04-29 00:00:00,2,1,0.5,0.06,0,161,29,
2013-04-30 00:00:00,2013-04-30 00:00:00,5,1,0.2,0.04,0,179,30,
2010-08-30 00:00:00,2010-08-30 00:00:00,39,1,0.0256410256410256,0,0,0,31,
2009-04-18 00:00:00,2009-04-18 00:00:00,36,1,0.0277777777777778,0,0,177,32,
2008-04-26 00:00:00,2008-04-26 00:00:00,26,1,0.0384615384615385,0,0,230,32,
2013-05-01 00:00:00,2013-05-01 00:00:00,4,1,0.25,1,6,179,34,
2009-05-02 00:00:00,2009-05-02 00:00:00,5,1,0.2,0.03,0,156,36,
2008-02-22 00:00:00,2008-02-22 00:00:00,1,1,1,0.04,0.5,186,37,
2010-09-09 00:00:00,2010-09-09 00:00:00,12,1,0.0833333333333333,0.11,0,0,39,
2010-09-06 00:00:00,2010-09-06 00:00:00,1,1,1,0.12,0,0,40,
2009-01-18 00:00:00,2009-01-18 00:00:00,6,1,0.16666666666666671,0,0,101,49,
2015-09-24 00:00:00,2015-09-24 00:00:00,21,1,0.0476190476190476,0,0,0,53,
2009-04-21 00:00:00,2009-04-21 00:00:00,1,1,1,0,0,168,59,
2015-01-28 00:00:00,,2,2,1,,,,,
2008-05-13 00:00:00,2008-05-13 00:00:00,4,2,0.5,0,0,,,
2009-09-03 00:00:00,,42,2,0.0476190476190476,,,,,
2012-05-03 00:00:00,,3,2,0.66666666666666663,,,,,
2009-04-13 00:00:00,,3,2,0.66666666666666663,,,,,
2008-09-25 00:00:00,2008-09-25 00:00:00,6,2,0.33333333333333331,0,0,0,,
2009-09-16 00:00:00,,17,2,0.1176470588235294,,,,,
2010-05-12 00:00:00,,10,2,0.2,,,,,
2013-04-24 00:00:00,2013-04-24 00:00:00,3,2,0.66666666666666663,0,0,192,,
2013-04-22 00:00:00,,8,2,0.25,,,,,
2009-12-05 00:00:00,2009-12-05 00:00:00,2,2,1,0,0,55,19,
2011-04-21 00:00:00,2011-04-21 00:00:00,6,2,0.33333333333333331,0.21,4,238,21,
2006-05-01 00:00:00,2006-05-01 00:00:00,6,2,0.33333333333333331,0,0,173,24,
2011-05-03 00:00:00,2011-05-03 00:00:00,2,2,1,0.85,8,245,24,
2010-02-08 00:00:00,2010-02-08 00:00:00,2,2,1,0.02,0.5,108,24,
2008-03-04 00:00:00,2008-03-04 00:00:00,5,2,0.4,1.13,9,200,24,
2009-02-14 00:00:00,2009-02-14 00:00:00,2,2,1,0.07,2,111,25,
2014-01-04 00:00:00,2014-01-04 00:00:00,3,2,0.66666666666666663,0.05,0,52,25,
2011-04-30 00:00:00,2011-04-30 00:00:00,12,2,0.16666666666666671,0.22,1.5,250,25,
2012-02-01 00:00:00,2012-02-01 00:00:00,2,2,1,0.96,9,139,26,
2009-05-08 00:00:00,2009-05-08 00:00:00,14,2,0.14285714285714279,0.33,3,174,26,
2011-05-08 00:00:00,2011-05-08 00:00:00,7,2,0.2857142857142857,0.3,2.5,241,26,
2011-05-09 00:00:00,2011-05-09 00:00:00,13,2,0.15384615384615391,0.3,2.5,242,27,
2009-12-27 00:00:00,2009-12-27 00:00:00,2,2,1,0,0,72,27,
2014-04-27 00:00:00,2014-04-27 00:00:00,14,2,0.14285714285714279,1.05,8,200,27,
2008-04-30 00:00:00,2008-04-30 00:00:00,2,2,1,0.25,2,220,28,
2007-01-03 00:00:00,2007-01-03 00:00:00,2,2,1,2.7,16,110,28,
2009-02-18 00:00:00,2009-02-18 00:00:00,7,2,0.2857142857142857,0,0.3,111,28,
2007-03-25 00:00:00,2007-03-25 00:00:00,2,2,1,2.23,5,142,29,
2012-06-09 00:00:00,2012-06-09 00:00:00,73,2,0.0273972602739726,0.65,3,147,29,
2010-04-11 00:00:00,2010-04-11 00:00:00,2,2,1,0.06,1,175,29,
2006-04-30 00:00:00,2006-04-30 00:00:00,2,2,1,0.16,1.5,174,31,
2007-05-13 00:00:00,2007-05-13 00:00:00,2,2,1,0.61,4,132,31,
2015-04-30 00:00:00,2015-04-30 00:00:00,5,2,0.4,0.01,0.1,64,32,
2006-09-21 00:00:00,2006-09-21 00:00:00,5,2,0.4,1.54,0,0,33,1
2012-05-28 00:00:00,2012-05-28 00:00:00,39,2,0.0512820512820513,0,0,162,33,
2009-12-02 00:00:00,2009-12-02 00:00:00,5,2,0.4,0,0,59,34,
2008-05-03 00:00:00,2008-05-03 00:00:00,9,2,0.22222222222222221,0,0,214,34,
2014-05-25 00:00:00,2014-05-25 00:00:00,42,2,0.0476190476190476,0,0,153,34,
2006-09-15 00:00:00,2006-09-15 00:00:00,42,2,0.0476190476190476,0.1,0,0,34,1
2010-10-16 00:00:00,2010-10-16 00:00:00,9,2,0.22222222222222221,0,0,0,34,
2010-08-31 00:00:00,2010-08-31 00:00:00,33,2,0.0606060606060606,0.48,0,0,35,
2013-03-29 00:00:00,2013-03-29 00:00:00,7,2,0.2857142857142857,0,0,172,36,
2007-05-06 00:00:00,2007-05-06 00:00:00,4,2,0.5,0,0,130,37,
2007-05-15 00:00:00,2007-05-15 00:00:00,11,2,0.1818181818181818,0,0,125,37,
2010-09-10 00:00:00,2010-09-10 00:00:00,4,2,0.5,0.02,0,0,38,
2012-04-21 00:00:00,2012-04-21 00:00:00,14,2,0.14285714285714279,0.12,0,201,39,
2006-05-11 00:00:00,2006-05-11 00:00:00,2,2,1,0.15,0,156,39,
2008-04-11 00:00:00,2008-04-11 00:00:00,10,2,0.2,0.11,1,234,39,
2010-06-02 00:00:00,2010-06-02 00:00:00,16,2,0.125,1.05,0,140,41,
2006-08-24 00:00:00,2006-08-24 00:00:00,45,2,0.0444444444444444,0.02,0,0,42,1
2013-06-26 00:00:00,2013-06-26 00:00:00,61,2,0.0327868852459016,0.39,0,63,43,
2015-01-30 00:00:00,2015-01-30 00:00:00,8,2,0.25,0,0,57,44,
2014-01-25 00:00:00,2014-01-25 00:00:00,14,2,0.14285714285714279,0,0,90,44,
2013-11-23 00:00:00,2013-11-23 00:00:00,2,2,1,0,0,24,45,
2006-04-29 00:00:00,2006-04-29 00:00:00,14,2,0.14285714285714279,0,0,174,45,
2013-08-30 00:00:00,2013-08-30 00:00:00,67,2,0.0298507462686567,0.7,,,46,
2007-05-24 00:00:00,2007-05-24 00:00:00,12,2,0.16666666666666671,0,0,117,46,
2009-12-25 00:00:00,2009-12-25 00:00:00,3,2,0.66666666666666663,0,0,73,47,
2015-03-08 00:00:00,2015-03-08 00:00:00,2,2,1,0,0,63,48,
2009-01-20 00:00:00,2009-01-20 00:00:00,3,2,0.66666666666666663,0,0,100,49,
2014-01-26 00:00:00,2014-01-26 00:00:00,2,2,1,0,0,89,49,
2013-06-27 00:00:00,2013-06-27 00:00:00,84,2,0.0238095238095238,0.14,0,60,50,
2011-09-22 00:00:00,2011-09-22 00:00:00,28,2,0.0714285714285714,0,0,0,53,
2006-10-13 00:00:00,2006-10-13 00:00:00,2,2,1,0,0,0,56,
2009-09-08 00:00:00,2009-09-08 00:00:00,40,2,0.05,0.01,0,0,58,
2011-09-23 00:00:00,2011-09-23 00:00:00,61,2,0.0327868852459016,0,0,0,59,
2012-09-18 00:00:00,2012-09-18 00:00:00,16,2,0.125,0,0,0,60,
2010-09-14 00:00:00,2010-09-14 00:00:00,8,2,0.25,0,0,0,60,
2015-09-10 00:00:00,2015-09-10 00:00:00,14,2,0.14285714285714279,0,0,0,64,
2014-08-12 00:00:00,2014-08-12 00:00:00,65,2,0.0307692307692308,0,0,0,65,
2009-09-24 00:00:00,2009-09-24 00:00:00,2,2,1,0,0,0,67,
2008-06-08 00:00:00,,63,3,0.0476190476190476,,,,,
2010-05-13 00:00:00,,15,3,0.2,,,,,
2010-05-10 00:00:00,,4,3,0.75,,,,,
2010-05-11 00:00:00,,19,3,0.15789473684210531,,,,,
2012-09-29 00:00:00,2012-09-29 00:00:00,5,3,0.6,0,,,,
2009-03-11 00:00:00,2009-03-11 00:00:00,3,3,1,0.04,0.5,141,14,
2006-05-12 00:00:00,2006-05-12 00:00:00,9,3,0.33333333333333331,0.06,0,156,23,
2008-01-22 00:00:00,2008-01-22 00:00:00,3,3,1,0,0,136,23,
2006-05-02 00:00:00,2006-05-02 00:00:00,7,3,0.42857142857142849,0,0,173,25,
2014-05-10 00:00:00,2014-05-10 00:00:00,13,3,0.23076923076923081,1.1,10,186,27,
2015-02-22 00:00:00,2015-02-22 00:00:00,15,3,0.2,0,0,61,27,
2012-06-05 00:00:00,2012-06-05 00:00:00,30,3,0.1,0.65,1.5,149,28,
2009-04-24 00:00:00,2009-04-24 00:00:00,12,3,0.25,0.06,0,163,31,
2011-05-30 00:00:00,2011-05-30 00:00:00,40,3,0.075,0.01,0,214,32,
2008-05-23 00:00:00,2008-05-23 00:00:00,99,3,0.0303030303030303,0.08,0,194,34,
2010-05-24 00:00:00,2010-05-24 00:00:00,19,3,0.15789473684210531,0,0,149,34,
2010-06-29 00:00:00,2010-06-29 00:00:00,84,3,0.0357142857142857,0,0,79,35,
2015-09-26 00:00:00,2015-09-26 00:00:00,17,3,0.1764705882352941,0.15,0,0,35,
2006-04-04 00:00:00,2006-04-04 00:00:00,3,3,1,0.19,0,193,37,
2012-06-02 00:00:00,2012-06-02 00:00:00,51,3,0.0588235294117647,0.15,0,148,37,
2013-06-25 00:00:00,2013-06-25 00:00:00,104,3,0.0288461538461538,0.09,0,65,41,
2010-02-18 00:00:00,2010-02-18 00:00:00,9,3,0.33333333333333331,0,0,110,41,
2012-06-11 00:00:00,2012-06-11 00:00:00,79,3,0.0379746835443038,0,0,144,42,
2007-08-18 00:00:00,2007-08-18 00:00:00,58,3,0.0517241379310345,0,0,0,44,
2014-09-11 00:00:00,2014-09-11 00:00:00,3,3,1,0,0,0,45,
2013-05-20 00:00:00,2013-05-20 00:00:00,41,3,0.0731707317073171,0,0,136,47,
2014-06-05 00:00:00,2014-06-05 00:00:00,36,3,0.0833333333333333,0,,126,48,
2013-05-11 00:00:00,2013-05-11 00:00:00,31,3,0.0967741935483871,0,,,53,
2009-05-19 00:00:00,2009-05-19 00:00:00,9,3,0.33333333333333331,,,159,58,
2010-05-16 00:00:00,2010-05-16 00:00:00,18,3,0.16666666666666671,0,0,149,58,
2013-08-14 00:00:00,2013-08-14 00:00:00,45,3,0.0666666666666667,0,0,0,60,
2006-05-18 00:00:00,2006-05-18 00:00:00,7,3,0.42857142857142849,0,0,137,62,
2006-09-27 00:00:00,2006-09-27 00:00:00,5,3,0.6,0,0,0,63,
2006-08-28 00:00:00,2006-08-28 00:00:00,83,3,0.036144578313253,0,0,0,70,
2008-05-21 00:00:00,2008-05-21 00:00:00,25,4,0.16,,0,,,
2009-04-04 00:00:00,,8,4,0.5,,,,,
2011-05-18 00:00:00,,31,4,0.1290322580645161,,,,,
2010-05-14 00:00:00,,17,4,0.23529411764705879,,,,,
2008-05-04 00:00:00,2008-05-04 00:00:00,4,4,1,0,0,,,
2014-01-18 00:00:00,2014-01-18 00:00:00,8,4,0.5,0,0,95,,
